Row.names	logFC	logCPM	PValue	FDR	level	Kindom	Phylum	Class	Order	Family	Genus	Species	Hya1	Hya2	Hya3	Hya4	Hya7	Hya5	Ischy1	Ischy2	Ischy3	Hya6	SYA	SYB	SYC	KA10	KA11	KA12	KA13	KA14	KA2	KA3	KA4	KA5	KA6	KA8	KA9	Hya8	Hya9	XM1	XM10	XM12.1	XM12.2	XM2	XM4	XM5	XM6	XM7	XM9	SRR5757138	SRR5757140	SRR5757145	SRR5757146	SRR5757148	SRR5757149	SRR5757154	SRR5757155	SRR5757156	SRR5757158	SRR5757159	SRR5757161
ASV338	-3.452911393	7.530972607	0.060320951	0.010807313	NotSig	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Unassigned	Unassigned	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	15	0	0	5	8	2	0	2	0	0
ASV161	-3.466864766	9.864616254	0.007518224	0.002160114	Depleted	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Glaciecola	Unassigned	0	0	0	0	0	9	0	0	0	63	5	7	12	12	0	0	0	0	1	0	0	5	7	0	3	0	0	0	0	0	0	0	0	0	0	0	0	61	15	94	9	0	67	18	0	1	22	0	8
ASV411	-3.488113889	7.098018661	0.100793276	0.016245518	NotSig	Bacteria	Cyanobacteria	ML635J-21	Unassigned	Unassigned	Unassigned	Unassigned	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	18	2	0	0	0	0
ASV466	-3.512621907	7.016566142	0.02038376	0.004385766	Depleted	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Serratia	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	5	0	1	2	0	5	0
ASV66	-3.559097374	11.48079986	0.002382439	0.000850459	Depleted	Bacteria	Proteobacteria	Alphaproteobacteria	Unassigned	Unassigned	Unassigned	Unassigned	4	0	4	20	2	10	0	0	0	19	35	90	28	0	0	0	1	5	0	1	0	0	0	0	0	0	0	0	12	0	0	53	0	204	0	16	0	3	8	3	0	4	160	599	16	0	487	32	1
ASV295	-3.726830177	8.120177504	0.00436096	0.001417162	Depleted	Bacteria	Proteobacteria	Deltaproteobacteria	Unassigned	Unassigned	Unassigned	Unassigned	16	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	3	6	0	1	8	10	5	19	0	7	16	0
ASV612	-3.798631661	6.749334243	0.022512151	0.004693684	Depleted	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Flammeovirgaceae	Unassigned	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0
ASV609	-3.829667461	6.756966468	0.021809403	0.004567374	Depleted	Bacteria	Spirochaetes	Spirochaetes	Sphaerochaetales	Sphaerochaetaceae	Sphaerochaeta	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0
ASV348	-3.848620542	8.079647338	0.19639351	0.027101769	NotSig	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Faecalibacterium	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	8	0	0	0	0	0	0
ASV228	-3.859301733	8.763711093	0.011090027	0.002903123	Depleted	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rhodovulum	Unassigned	0	17	0	0	12	0	7	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	47	18	0	19	3	0	29	0	0	23	0	12
ASV232	-3.871941773	8.709390092	0.016454121	0.003800579	Depleted	Bacteria	TM7	TM7-1	Unassigned	Unassigned	Unassigned	Unassigned	0	0	0	0	0	0	26	18	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	17	0	0	0	18	42	11	19	41	4	0	0	0	0	0	0
ASV377	-3.874792735	7.392613597	0.036459675	0.007012163	Depleted	Bacteria	Proteobacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	20	0	0	0	0	13	0	0	14	3	0	0	2	0	0
ASV361	-3.891550487	7.499338052	0.19938931	0.027173021	NotSig	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Coprococcus	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	25	0	2	0	0	0	0	0	0	0
ASV593	-3.936896159	6.777120869	0.019207769	0.004258548	Depleted	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Anaerofilum	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0
ASV327	-3.968428295	7.652903962	0.013645115	0.003401893	Depleted	Bacteria	Proteobacteria	Deltaproteobacteria	NB1-j	JTB38	Unassigned	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	7	12	0	2	12	0	0	5	0	0	6	4
ASV194	-4.03748971	8.993806752	0.005539223	0.001683924	Depleted	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Winogradskyella	Unassigned	12	0	0	0	0	0	30	48	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	55	2	4	21	15	6	0	22	0	28
ASV205	-4.049814632	8.920049131	0.000374608	0.000176515	Depleted	Bacteria	Proteobacteria	Gammaproteobacteria	HTCC2188	HTCC2089	Unassigned	Unassigned	28	0	0	4	8	7	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	12	7	0	9	16	5	57	5	1	39	17	15
ASV23	-4.105359706	13.94586059	1.33E-06	1.10E-06	Depleted	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Unassigned	0	2	16	0	0	0	28	33	45	0	0	0	0	49	74	138	54	22	1	84	0	91	26	0	99	0	11	61	137	100	113	89	197	19	42	76	0	3213	238	86	37	251	247	397	304	29	234	940	316
ASV573	-4.129353167	6.816608338	0.018594227	0.004152417	Depleted	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	SB-1	Unassigned	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0
ASV608	-4.134437417	6.808443824	0.020364692	0.004385766	Depleted	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Silanimonas	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0
ASV89	-4.182372803	11.03399236	0.000230249	0.000116416	Depleted	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Unassigned	Unassigned	Unassigned	0	49	26	30	40	15	45	53	82	37	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	99	107	0	49	98	2	45	142	18	36	166	51
ASV565	-4.216605297	6.835955665	0.019266735	0.004258548	Depleted	Bacteria	Cyanobacteria	Synechococcophycideae	Synechococcales	Synechococcaceae	Unassigned	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0
ASV124	-4.221505513	10.18817469	0.003412417	0.001165167	Depleted	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Maribacter	Unassigned	134	39	9	0	52	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	84	29	146	4	0	47	6	7	0	36	4	30
ASV591	-4.243486268	6.83220372	0.017949771	0.004027587	Depleted	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Flectobacillus	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0
ASV275	-4.244392598	8.061817178	0.015529978	0.003667815	Depleted	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	MSBL3	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	5	3	0	0	40	12	5	0	17	7	0
ASV564	-4.335677396	6.859044476	0.002316967	0.000833401	Depleted	Bacteria	Cyanobacteria	Chloroplast	Unassigned	Unassigned	Unassigned	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	5	0	0
ASV333	-4.413989631	8.020330925	0.012505587	0.003202518	Depleted	Bacteria	Planctomycetes	Pla3	Unassigned	Unassigned	Unassigned	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	5	0	1	1	0	0	19	0	0	23	15
ASV415	-4.418105951	7.682255221	0.154106105	0.022763259	NotSig	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0
ASV253	-4.477978731	8.563149762	0.010925437	0.002876015	Depleted	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Erythrobacteraceae	Unassigned	Unassigned	0	0	0	16	0	0	11	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	22	13	57	0	21	0	0	0	0	7
ASV255	-4.492651485	8.501110254	0.010190911	0.002748887	Depleted	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Unassigned	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	3	6	13	54	19	0	22	14	0
ASV458	-4.535160754	7.462569019	0.105230562	0.016639141	NotSig	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	[Ruminococcus]	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0
ASV563	-4.568607001	6.908991224	0.000295615	0.000142136	Depleted	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	1	0	5	0	0	0	0	0	0	0
ASV356	-4.575277338	7.709273952	0.00246196	0.000872237	Depleted	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Formosa	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	10	1	0	33	8	0	0	2	0	2
ASV324	-4.580053626	8.084961528	0.021047672	0.004442641	Depleted	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Idiomarinaceae	Pseudidiomarina	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	1	56	3	2	0	0	0	0	1
ASV465	-4.64267449	7.197384847	0.002183588	0.000791467	Depleted	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	[Chromatiaceae]	Rheinheimera	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	17	0	2	0	0	2	6	0	0	0	0	0
ASV209	-4.686078849	8.982118033	0.001365728	0.000550027	Depleted	Bacteria	Planctomycetes	Phycisphaerae	Phycisphaerales	Unassigned	Unassigned	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	18	0	0	0	14	7	2	8	42	37	18	0	30	24	18
ASV347	-4.731820789	8.107755662	0.15543417	0.022879023	NotSig	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0
ASV557	-4.845328203	6.980338409	0.001538177	0.000599301	Depleted	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Oceanicola	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	5	0	0	0	0
ASV484	-4.883878348	7.016389698	0.01712062	0.003916134	Depleted	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Oceanospirillaceae	Marinobacterium	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0
ASV244	-4.889524557	8.800738815	0.001452943	0.000575317	Depleted	Bacteria	Gemmatimonadetes	Gemm-2	Unassigned	Unassigned	Unassigned	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	31	24	0	16	47	0	0	11	3	0	18	8
ASV511	-4.921888361	7.016800526	2.07E-05	1.39E-05	Depleted	Bacteria	Proteobacteria	Gammaproteobacteria	Methylococcales	Unassigned	Unassigned	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	9	0	0	8	0	5
ASV536	-4.942898969	7.007152713	0.00021902	0.000112176	Depleted	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Sufflavibacter	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	7	0	0	10	0	0	0	0	0	0
ASV480	-4.957824388	7.036243397	0.001697278	0.000644966	Depleted	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Hyphomonadaceae	Maricaulis	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	10	0	0
ASV594	-4.959766539	6.985844126	0.015567977	0.003667815	Depleted	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0
ASV518	-5.05403939	7.054244738	0.0017821	0.000666449	Depleted	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Aquabacterium	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	13	0	0	0	0	0	0	0
ASV482	-5.05660796	7.065637716	0.001827019	0.000672571	Depleted	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	mitochondria	Unassigned	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	24	0	0
ASV481	-5.117162595	7.082154412	0.000151797	8.22E-05	Depleted	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Hyphomonadaceae	Oceanicaulis	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	10	0	0	0	8	0	0
ASV473	-5.127031316	7.091411863	0.001570229	0.000601538	Depleted	Bacteria	Proteobacteria	Deltaproteobacteria	Sva0853	S25 1238	Unassigned	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	15	0	0
ASV261	-5.139643185	8.419061452	0.000112607	6.47E-05	Depleted	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Myroides	Unassigned	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	5	4	3	0	11	24	16	9	15	21
ASV539	-5.145906762	7.067005318	0.000197796	0.000102419	Depleted	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillospira	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	9	0	8	0	0	0	0	0	0	0
ASV247	-5.164151627	8.559249393	4.27E-06	3.24E-06	Depleted	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bacteriovoracaceae	Unassigned	Unassigned	8	0	0	6	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	10	3	0	1	20	37	7	0	46	9	5
ASV467	-5.194113325	7.113188922	0.01433002	0.003516826	Depleted	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micrococcaceae	Citricoccus	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28
ASV475	-5.23660205	7.123943222	0.001551671	0.000599301	Depleted	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nakamurellaceae	Nakamurella	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	8	0	0	0	0	0	0	0
ASV449	-5.25378305	7.138912594	0.000138853	7.61E-05	Depleted	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Flammeovirgaceae	Roseivirga	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	12	0	0	7	0	0
ASV522	-5.357219484	7.137211711	0.000188171	9.85E-05	Depleted	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Salegentibacter	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	6	1	0	0	0	0	0
ASV457	-5.373183898	7.171961956	1.04E-06	9.21E-07	Depleted	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Croceibacter	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	11	2	0	11	0	0
ASV176	-5.395354577	9.601403495	7.12E-06	5.08E-06	Depleted	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	3	0	0	0	0	32	0	0	0	0	0	0	0	2	6	8	11	22	14	46	40	51	25	43	59
ASV438	-5.437772872	7.209169322	0.001315639	0.000534422	Depleted	Bacteria	Verrucomicrobia	Opitutae	Puniceicoccales	Puniceicoccaceae	Coraliomargarita	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	18	0	0
ASV463	-5.466510687	7.205855421	1.01E-07	1.03E-07	Depleted	Bacteria	Proteobacteria	Deltaproteobacteria	Syntrophobacterales	Syntrophobacteraceae	Unassigned	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	5	12	0	0	2	0	0	4	1
ASV433	-5.48381943	7.225950037	0.00154226	0.000599301	Depleted	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Pelagibacteraceae	Unassigned	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	33	0	0
ASV540	-5.495664122	7.174993671	0.015393683	0.003667815	Depleted	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Megamonas	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0
ASV448	-5.524040377	7.233485511	7.51E-09	8.97E-09	Depleted	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Albimonas	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	1	0	0	2	8	1	0	0	3	0	4
ASV297	-5.558367833	8.314087881	0.000471994	0.000218043	Depleted	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	TK06	Unassigned	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	36	0	19	1	0	0	13	0	0	16	4
ASV203	-5.567576529	9.273173572	0.004821944	0.001535203	Depleted	Bacteria	Acidobacteria	Acidobacteria-6	iii1-15	Unassigned	Unassigned	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	80	0	10	36	0	0	36	0	0	35	26
ASV24	-5.568751533	13.91999856	5.37E-06	3.95E-06	Depleted	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	15	25	38	31	4	0	38	0	34	7	0	124	0	0	0	119	12	0	11	0	0	0	0	3	272	514	119	449	620	152	502	961	1204	494	895	1003
ASV421	-5.572728496	7.256675356	1.21E-06	1.02E-06	Depleted	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cyclobacteriaceae	Unassigned	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	26	1	0	0	4	0	2
ASV452	-5.593158445	7.253853499	0.000115307	6.55E-05	Depleted	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Enterobacter	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	13	12	0	0	0	0	0	0
ASV443	-5.598166698	7.264835983	0.000119909	6.73E-05	Depleted	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	J115	Unassigned	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	5	0	0	0	12	0	0
ASV105	-5.618285927	10.68119424	5.24E-10	6.67E-10	Depleted	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Erythrobacteraceae	Erythrobacter	Unassigned	5	1	3	7	4	9	21	23	6	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	18	0	0	0	0	0	150	83	27	28	49	126	71	24	10	113	19	72
ASV523	-5.637522561	7.233590426	0.014617712	0.003532239	Depleted	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Chryseomicrobium	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0
ASV524	-5.637522561	7.233590426	0.014617712	0.003532239	Depleted	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0
ASV426	-5.691512764	7.305285366	5.97E-08	6.39E-08	Depleted	Bacteria	Verrucomicrobia	Opitutae	Puniceicoccales	Puniceicoccaceae	MB11C04	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	17	8	0	6	2	1
ASV422	-5.731297334	7.570186352	0.000154815	8.29E-05	Depleted	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Mesonia	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	2	4	0	1	0	0	0	0
